trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
T000044,06:11:06,06:11:36,199,49,,0,0,
T000044,06:12:35,06:13:05,201,50,,0,0,
T000044,06:14:04,06:14:34,80,51,,0,0,
T000044,06:15:33,06:16:03,7273,52,,0,0,
T000044,06:17:02,06:17:32,7274,53,,0,0,
T000044,06:18:31,06:19:01,7275,54,,0,0,
T000044,06:20:00,06:20:30,35,55,,0,0,
T000045,05:00:00,05:00:30,4086,1,,0,0,
T000045,05:01:16,05:01:46,7942,2,,0,0,
T000045,05:02:32,05:03:02,7940,3,,0,0,
T000045,05:03:49,05:04:19,7118,4,,0,0,
T000045,05:05:05,05:05:35,8007,5,,0,0,
T000045,05:06:22,05:06:52,7782,6,,0,0,
T000045,05:07:38,05:08:08,7814,7,,0,0,
T000045,05:08:55,05:09:25,7920,8,,0,0,
T000045,05:10:11,05:10:41,8091,9,,0,0,
T000045,05:11:28,05:11:58,482,10,,0,0,
T000045,05:12:44,05:13:14,481,11,,0,0,
T000045,05:14:01,05:14:31,4091,12,,0,0,
T000045,05:15:17,05:15:47,4088,13,,0,0,
T000045,05:16:34,05:17:04,4093,14,,0,0,
T000045,05:17:50,05:18:20,4196,15,,0,0,
T000045,05:19:07,05:19:37,4090,16,,0,0,
T000045,05:20:23,05:20:53,4092,17,,0,0,
T000045,05:21:40,05:22:10,4095,18,,0,0,
T000045,05:22:56,05:23:26,4094,19,,0,0,
T000045,05:24:12,05:24:42,4097,20,,0,0,
T000045,05:25:29,05:25:59,4096,21,,0,0,
T000045,05:26:45,05:27:15,3272,22,,0,0,
T000045,05:28:02,05:28:32,3275,23,,0,0,
T000045,05:29:18,05:29:48,3274,24,,0,0,
T000045,05:30:35,05:31:05,1497,25,,0,0,
T000045,05:31:51,05:32:21,1499,26,,0,0,
T000045,05:33:08,05:33:38,1506,27,,0,0,
T000045,05:34:24,05:34:54,1501,28,,0,0,
T000045,05:35:41,05:36:11,1508,29,,0,0,
T000045,05:36:57,05:37:27,8101,30,,0,0,
T000045,05:38:14,05:38:44,1503,31,,0,0,
T000045,05:39:30,05:40:00,3390,32,,0,0,
T000045,05:40:47,05:41:17,3395,33,,0,0,
T000045,05:42:03,05:42:33,4099,34,,0,0,
T000045,05:43:20,05:43:50,4098,35,,0,0,
T000045,05:44:36,05:45:06,4100,36,,0,0,
T000045,05:45:52,05:46:22,4103,37,,0,0,
T000045,05:47:09,05:47:39,4101,38,,0,0,
T000045,05:48:25,05:48:55,4111,39,,0,0,
T000045,05:49:42,05:50:12,4102,40,,0,0,
T000045,05:50:58,05:51:28,4104,41,,0,0,
T000045,05:52:15,05:52:45,537,42,,0,0,
T000045,05:53:31,05:54:01,1919,43,,0,0,
T000045,05:54:48,05:55:18,7644,44,,0,0,
T000045,05:56:04,05:56:34,7648,45,,0,0,
T000045,05:57:21,05:57:51,7657,46,,0,0,
T000045,05:58:37,05:59:07,7642,47,,0,0,
T000045,05:59:54,06:00:24,7638,48,,0,0,
T000045,06:01:10,06:01:40,7628,49,,0,0,
T000045,06:02:27,06:02:57,7625,50,,0,0,
T000045,06:03:43,06:04:13,7639,51,,0,0,
T000045,06:05:00,06:05:30,4112,52,,0,0,
T000046,05:00:00,05:00:30,4112,1,,0,0,
T000046,05:01:21,05:01:51,7640,2,,0,0,
T000046,05:02:42,05:03:12,7626,3,,0,0,
T000046,05:04:03,05:04:33,7627,4,,0,0,
T000046,05:05:25,05:05:55,7637,5,,0,0,
T000046,05:06:46,05:07:16,7641,6,,0,0,
T000046,05:08:07,05:08:37,7656,7,,0,0,
T000046,05:09:28,05:09:58,7647,8,,0,0,
T000046,05:10:50,05:11:20,7651,9,,0,0,
T000046,05:12:11,05:12:41,572,10,,0,0,
T000046,05:13:32,05:14:02,576,11,,0,0,
T000046,05:14:53,05:15:23,574,12,,0,0,
T000046,05:16:15,05:16:45,4113,13,,0,0,
T000046,05:17:36,05:18:06,4105,14,,0,0,
T000046,05:18:57,05:19:27,4117,15,,0,0,
T000046,05:20:18,05:20:48,4106,16,,0,0,
T000046,05:21:40,05:22:10,4118,17,,0,0,
T000046,05:23:01,05:23:31,4107,18,,0,0,
T000046,05:24:22,05:24:52,4119,19,,0,0,
T000046,05:25:43,05:26:13,4108,20,,0,0,
T000046,05:27:05,05:27:35,3374,21,,0,0,
T000046,05:28:26,05:28:56,3377,22,,0,0,
T000046,05:29:47,05:30:17,1533,23,,0,0,
T000046,05:31:08,05:31:38,1530,24,,0,0,
T000046,05:32:30,05:33:00,1535,25,,0,0,
T000046,05:33:51,05:34:21,1532,26,,0,0,
T000046,05:35:12,05:35:42,1537,27,,0,0,
T000046,05:36:33,05:37:03,1534,28,,0,0,
T000046,05:37:55,05:38:25,3191,29,,0,0,
T000046,05:39:16,05:39:46,3192,30,,0,0,
T000046,05:40:37,05:41:07,4120,31,,0,0,
T000046,05:41:58,05:42:28,4109,32,,0,0,
T000046,05:43:20,05:43:50,4121,33,,0,0,
T000046,05:44:41,05:45:11,4110,34,,0,0,
T000046,05:46:02,05:46:32,4122,35,,0,0,
T000046,05:47:23,05:47:53,4114,36,,0,0,
T000046,05:48:45,05:49:15,4123,37,,0,0,
T000046,05:50:06,05:50:36,4116,38,,0,0,
T000046,05:51:27,05:51:57,4115,39,,0,0,
T000046,05:52:48,05:53:18,412,40,,0,0,
T000046,05:54:10,05:54:40,414,41,,0,0,
T000046,05:55:31,05:56:01,8089,42,,0,0,
T000046,05:56:52,05:57:22,7919,43,,0,0,
T000046,05:58:13,05:58:43,7813,44,,0,0,
T000046,05:59:35,06:00:05,7937,45,,0,0,
T000046,06:00:56,06:01:26,7938,46,,0,0,
T000046,06:02:17,06:02:47,7119,47,,0,0,
T000046,06:03:38,06:04:08,7939,48,,0,0,
T000046,06:05:00,06:05:30,4086,49,,0,0,
T000047,05:00:00,05:00:30,35,1,,0,0,
T000047,05:01:20,05:01:50,7276,2,,0,0,
T000047,05:02:40,05:03:10,7277,3,,0,0,
T000047,05:04:00,05:04:30,1451,4,,0,0,
T000047,05:05:20,05:05:50,27,5,,0,0,
T000047,05:06:40,05:07:10,4275,6,,0,0,
T000047,05:08:00,05:08:30,7564,7,,0,0,
T000047,05:09:20,05:09:50,853,8,,0,0,
T000047,05:10:40,05:11:10,856,9,,0,0,
T000047,05:12:00,05:12:30,855,10,,0,0,
T000047,05:13:20,05:13:50,857,11,,0,0,
T000047,05:14:40,05:15:10,858,12,,0,0,
T000047,05:16:00,05:16:30,860,13,,0,0,
T000047,05:17:20,05:17:50,859,14,,0,0,
T000047,05:18:40,05:19:10,862,15,,0,0,
T000047,05:20:00,05:20:30,4125,16,,0,0,
T000047,05:21:20,05:21:50,866,17,,0,0,
T000047,05:22:40,05:23:10,863,18,,0,0,
T000047,05:24:00,05:24:30,869,19,,0,0,
T000047,05:25:20,05:25:50,864,20,,0,0,
T000047,05:26:40,05:27:10,865,21,,0,0,
T000047,05:28:00,05:28:30,872,22,,0,0,
T000047,05:29:20,05:29:50,2689,23,,0,0,
T000047,05:30:40,05:31:10,868,24,,0,0,
T000047,05:32:00,05:32:30,873,25,,0,0,
T000047,05:33:20,05:33:50,870,26,,0,0,
T000047,05:34:40,05:35:10,875,27,,0,0,
T000047,05:36:00,05:36:30,871,28,,0,0,
T000047,05:37:20,05:37:50,877,29,,0,0,
T000047,05:38:40,05:39:10,874,30,,0,0,
T000047,05:40:00,05:40:30,876,31,,0,0,
T000047,05:41:20,05:41:50,879,32,,0,0,
T000047,05:42:40,05:43:10,881,33,,0,0,
T000047,05:44:00,05:44:30,884,34,,0,0,
T000047,05:45:20,05:45:50,878,35,,0,0,
T000047,05:46:40,05:47:10,880,36,,0,0,
T000047,05:48:00,05:48:30,882,37,,0,0,
T000047,05:49:20,05:49:50,886,38,,0,0,
T000047,05:50:40,05:51:10,887,39,,0,0,
T000047,05:52:00,05:52:30,883,40,,0,0,
T000047,05:53:20,05:53:50,885,41,,0,0,
T000047,05:54:40,05:55:10,889,42,,0,0,
T000047,05:56:00,05:56:30,891,43,,0,0,
T000047,05:57:20,05:57:50,893,44,,0,0,
T000047,05:58:40,05:59:10,888,45,,0,0,
T000047,06:00:00,06:00:30,892,46,,0,0,
T000047,06:01:20,06:01:50,894,47,,0,0,
T000047,06:02:40,06:03:10,895,48,,0,0,
T000047,06:04:00,06:04:30,702,49,,0,0,
T000047,06:05:20,06:05:50,704,50,,0,0,
T000047,06:06:40,06:07:10,705,51,,0,0,
T000047,06:08:00,06:08:30,706,52,,0,0,
T000047,06:09:20,06:09:50,711,53,,0,0,
T000047,06:10:40,06:11:10,708,54,,0,0,
T000047,06:12:00,06:12:30,712,55,,0,0,
T000047,06:13:20,06:13:50,709,56,,0,0,
T000047,06:14:40,06:15:10,714,57,,0,0,
T000047,06:16:00,06:16:30,710,58,,0,0,
T000047,06:17:20,06:17:50,716,59,,0,0,
T000047,06:18:40,06:19:10,713,60,,0,0,
T000047,06:20:00,06:20:30,725,61,,0,0,
T000048,05:00:00,05:00:30,725,1,,0,0,
T000048,05:01:22,05:01:52,630,2,,0,0,
T000048,05:02:45,05:03:15,631,3,,0,0,
T000048,05:04:08,05:04:38,632,4,,0,0,
T000048,05:05:31,05:06:01,633,5,,0,0,
T000048,05:06:53,05:07:23,634,6,,0,0,
T000048,05:08:16,05:08:46,635,7,,0,0,
T000048,05:09:39,05:10:09,636,8,,0,0,
T000048,05:11:02,05:11:32,637,9,,0,0,
T000048,05:12:24,05:12:54,638,10,,0,0,
T000048,05:13:47,05:14:17,639,11,,0,0,
T000048,05:15:10,05:15:40,640,12,,0,0,
T000048,05:16:33,05:17:03,813,13,,0,0,
T000048,05:17:55,05:18:25,812,14,,0,0,
T000048,05:19:18,05:19:48,815,15,,0,0,
T000048,05:20:41,05:21:11,889,16,,0,0,
T000048,05:22:04,05:22:34,891,17,,0,0,
T000048,05:23:26,05:23:56,893,18,,0,0,
T000048,05:24:49,05:25:19,817,19,,0,0,
T000048,05:26:12,05:26:42,814,20,,0,0,
T000048,05:27:35,05:28:05,818,21,,0,0,
T000048,05:28:57,05:29:27,816,22,,0,0,
T000048,05:30:20,05:30:50,820,23,,0,0,
T000048,05:31:43,05:32:13,819,24,,0,0,
T000048,05:33:06,05:33:36,822,25,,0,0,
T000048,05:34:28,05:34:58,821,26,,0,0,
T000048,05:35:51,05:36:21,824,27,,0,0,
T000048,05:37:14,05:37:44,823,28,,0,0,
T000048,05:38:37,05:39:07,826,29,,0,0,
T000048,05:40:00,05:40:30,825,30,,0,0,
T000048,05:41:22,05:41:52,828,31,,0,0,
T000048,05:42:45,05:43:15,830,32,,0,0,
T000048,05:44:08,05:44:38,827,33,,0,0,
T000048,05:45:31,05:46:01,832,34,,0,0,
T000048,05:46:53,05:47:23,829,35,,0,0,
T000048,05:48:16,05:48:46,831,36,,0,0,
T000048,05:49:39,05:50:09,833,37,,0,0,
T000048,05:51:02,05:51:32,834,38,,0,0,
T000048,05:52:24,05:52:54,835,39,,0,0,
T000048,05:53:47,05:54:17,836,40,,0,0,
T000048,05:55:10,05:55:40,837,41,,0,0,
T000048,05:56:33,05:57:03,838,42,,0,0,
T000048,05:57:55,05:58:25,839,43,,0,0,
T000048,05:59:18,05:59:48,840,44,,0,0,
T000048,06:00:41,06:01:11,842,45,,0,0,
T000048,06:02:04,06:02:34,841,46,,0,0,
T000048,06:03:26,06:03:56,844,47,,0,0,
T000048,06:04:49,06:05:19,848,48,,0,0,
T000048,06:06:12,06:06:42,847,49,,0,0,
T000048,06:07:35,06:08:05,850,50,,0,0,
T000048,06:08:57,06:09:27,849,51,,0,0,
T000048,06:10:20,06:10:50,852,52,,0,0,
T000048,06:11:43,06:12:13,851,53,,0,0,
T000048,06:13:06,06:13:36,2028,54,,0,0,
T000048,06:14:28,06:14:58,4223,55,,0,0,
T000048,06:15:51,06:16:21,7273,56,,0,0,
T000048,06:17:14,06:17:44,7274,57,,0,0,
T000048,06:18:37,06:19:07,7275,58,,0,0,
T000048,06:20:00,06:20:30,35,59,,0,0,
T000049,05:00:00,05:00:30,7282,1,,0,0,
T000049,05:01:23,05:01:53,4774,2,,0,0,
T000049,05:02:47,05:03:17,464,3,,0,0,
T000049,05:04:10,05:04:40,897,4,,0,0,
T000049,05:05:34,05:06:04,896,5,,0,0,
T000049,05:06:58,05:07:28,153,6,,0,0,
T000049,05:08:21,05:08:51,154,7,,0,0,
T000049,05:09:45,05:10:15,155,8,,0,0,
T000049,05:11:08,05:11:38,546,9,,0,0,
T000049,05:12:32,05:13:02,504,10,,0,0,
T000049,05:13:56,05:14:26,505,11,,0,0,
T000049,05:15:19,05:15:49,900,12,,0,0,
T000049,05:16:43,05:17:13,898,13,,0,0,
T000049,05:18:06,05:18:36,902,14,,0,0,
T000049,05:19:30,05:20:00,899,15,,0,0,
T000049,05:20:54,05:21:24,904,16,,0,0,
T000049,05:22:17,05:22:47,901,17,,0,0,
T000049,05:23:41,05:24:11,905,18,,0,0,
T000049,05:25:04,05:25:34,903,19,,0,0,
T000049,05:26:28,05:26:58,906,20,,0,0,
T000049,05:27:52,05:28:22,907,21,,0,0,
T000049,05:29:15,05:29:45,910,22,,0,0,
T000049,05:30:39,05:31:09,909,23,,0,0,
T000049,05:32:02,05:32:32,908,24,,0,0,
T000049,05:33:26,05:33:56,510,25,,0,0,
T000049,05:34:50,05:35:20,555,26,,0,0,
T000049,05:36:13,05:36:43,187,27,,0,0,
T000049,05:37:37,05:38:07,911,28,,0,0,
T000049,05:39:00,05:39:30,913,29,,0,0,
T000049,05:40:24,05:40:54,912,30,,0,0,
T000049,05:41:48,05:42:18,1945,31,,0,0,
T000049,05:43:11,05:43:41,7807,32,,0,0,
T000049,05:44:35,05:45:05,993,33,,0,0,
T000049,05:45:59,05:46:29,916,34,,0,0,
T000049,05:47:22,05:47:52,4748,35,,0,0,
T000049,05:48:46,05:49:16,4749,36,,0,0,
T000049,05:50:09,05:50:39,56,37,,0,0,
T000049,05:51:33,05:52:03,57,38,,0,0,
T000049,05:52:57,05:53:27,60,39,,0,0,
T000049,05:54:20,05:54:50,921,40,,0,0,
T000049,05:55:44,05:56:14,920,41,,0,0,
T000049,05:57:07,05:57:37,922,42,,0,0,
T000049,05:58:31,05:59:01,923,43,,0,0,
T000049,05:59:55,06:00:25,924,44,,0,0,
T000049,06:01:18,06:01:48,4745,45,,0,0,
T000049,06:02:42,06:03:12,925,46,,0,0,
T000049,06:04:05,06:04:35,929,47,,0,0,
T000049,06:05:29,06:05:59,928,48,,0,0,
T000049,06:06:53,06:07:23,927,49,,0,0,
T000049,06:08:16,06:08:46,931,50,,0,0,
T000049,06:09:40,06:10:10,934,51,,0,0,
T000049,06:11:03,06:11:33,2742,52,,0,0,
T000049,06:12:27,06:12:57,932,53,,0,0,
T000049,06:13:51,06:14:21,935,54,,0,0,
T000049,06:15:14,06:15:44,933,55,,0,0,
T000049,06:16:38,06:17:08,936,56,,0,0,
T000049,06:18:01,06:18:31,942,57,,0,0,
T000049,06:19:25,06:19:55,937,58,,0,0,
T000049,06:20:49,06:21:19,938,59,,0,0,
T000049,06:22:12,06:22:42,944,60,,0,0,
T000049,06:23:36,06:24:06,6834,61,,0,0,
T000049,06:25:00,06:25:30,946,62,,0,0,
T000050,05:00:00,05:00:30,946,1,,0,0,
T000050,05:01:23,05:01:53,976,2,,0,0,
T000050,05:02:47,05:03:17,964,3,,0,0,
T000050,05:04:10,05:04:40,965,4,,0,0,
T000050,05:05:34,05:06:04,977,5,,0,0,
T000050,05:06:58,05:07:28,966,6,,0,0,
T000050,05:08:21,05:08:51,969,7,,0,0,
T000050,05:09:45,05:10:15,972,8,,0,0,
T000050,05:11:08,05:11:38,973,9,,0,0,
T000050,05:12:32,05:13:02,974,10,,0,0,
T000050,05:13:56,05:14:26,978,11,,0,0,
T000050,05:15:19,05:15:49,979,12,,0,0,
T000050,05:16:43,05:17:13,981,13,,0,0,
T000050,05:18:06,05:18:36,980,14,,0,0,
T000050,05:19:30,05:20:00,4628,15,,0,0,
T000050,05:20:54,05:21:24,926,16,,0,0,
T000050,05:22:17,05:22:47,1665,17,,0,0,
T000050,05:23:41,05:24:11,987,18,,0,0,
T000050,05:25:04,05:25:34,984,19,,0,0,
T000050,05:26:28,05:26:58,986,20,,0,0,
T000050,05:27:52,05:28:22,988,21,,0,0,
T000050,05:29:15,05:29:45,991,22,,0,0,
T000050,05:30:39,05:31:09,219,23,,0,0,
T000050,05:32:02,05:32:32,221,24,,0,0,
T000050,05:33:26,05:33:56,223,25,,0,0,
T000050,05:34:50,05:35:20,4735,26,,0,0,
T000050,05:36:13,05:36:43,917,27,,0,0,
T000050,05:37:37,05:38:07,918,28,,0,0,
T000050,05:39:00,05:39:30,990,29,,0,0,
T000050,05:40:24,05:40:54,1945,30,,0,0,
T000050,05:41:48,05:42:18,7807,31,,0,0,
T000050,05:43:11,05:43:41,995,32,,0,0,
T000050,05:44:35,05:45:05,997,33,,0,0,
T000050,05:45:59,05:46:29,999,34,,0,0,
T000050,05:47:22,05:47:52,258,35,,0,0,
T000050,05:48:46,05:49:16,600,36,,0,0,
T000050,05:50:09,05:50:39,602,37,,0,0,
T000050,05:51:33,05:52:03,604,38,,0,0,
T000050,05:52:57,05:53:27,603,39,,0,0,
T000050,05:54:20,05:54:50,606,40,,0,0,
T000050,05:55:44,05:56:14,996,41,,0,0,
T000050,05:57:07,05:57:37,998,42,,0,0,
T000050,05:58:31,05:59:01,1000,43,,0,0,
T000050,05:59:55,06:00:25,1002,44,,0,0,
T000050,06:01:18,06:01:48,1001,45,,0,0,
T000050,06:02:42,06:03:12,1003,46,,0,0,
T000050,06:04:05,06:04:35,1004,47,,0,0,
T000050,06:05:29,06:05:59,1005,48,,0,0,
T000050,06:06:53,06:07:23,1009,49,,0,0,
T000050,06:08:16,06:08:46,1006,50,,0,0,
T000050,06:09:40,06:10:10,1011,51,,0,0,
T000050,06:11:03,06:11:33,1007,52,,0,0,
T000050,06:12:27,06:12:57,1013,53,,0,0,
T000050,06:13:51,06:14:21,1008,54,,0,0,
T000050,06:15:14,06:15:44,613,55,,0,0,
T000050,06:16:38,06:17:08,614,56,,0,0,
T000050,06:18:01,06:18:31,100,57,,0,0,
T000050,06:19:25,06:19:55,101,58,,0,0,
T000050,06:20:49,06:21:19,103,59,,0,0,
T000050,06:22:12,06:22:42,1015,60,,0,0,
T000050,06:23:36,06:24:06,1017,61,,0,0,
T000050,06:25:00,06:25:30,7282,62,,0,0,
T000051,05:00:00,05:00:30,1521,1,,0,0,
T000051,05:01:24,05:01:54,8010,2,,0,0,
T000051,05:02:49,05:03:19,7158,3,,0,0,
T000051,05:04:14,05:04:44,1518,4,,0,0,
T000051,05:05:39,05:06:09,1523,5,,0,0,
T000051,05:07:03,05:07:33,1520,6,,0,0,
T000051,05:08:28,05:08:58,1525,7,,0,0,
T000051,05:09:53,05:10:23,1522,8,,0,0,
T000051,05:11:18,05:11:48,1514,9,,0,0,
T000051,05:12:43,05:13:13,1527,10,,0,0,
T000051,05:14:07,05:14:37,1524,11,,0,0,
T000051,05:15:32,05:16:02,1529,12,,0,0,
T000051,05:16:57,05:17:27,1526,13,,0,0,
T000051,05:18:22,05:18:52,1531,14,,0,0,
T000051,05:19:46,05:20:16,1528,15,,0,0,
T000051,05:21:11,05:21:41,1530,16,,0,0,
T000051,05:22:36,05:23:06,1535,17,,0,0,
T000051,05:24:01,05:24:31,1532,18,,0,0,
T000051,05:25:26,05:25:56,1537,19,,0,0,
T000051,05:26:50,05:27:20,1534,20,,0,0,
T000051,05:28:15,05:28:45,1536,21,,0,0,
T000051,05:29:40,05:30:10,1539,22,,0,0,
T000051,05:31:05,05:31:35,1538,23,,0,0,
T000051,05:32:30,05:33:00,400,24,,0,0,
T000051,05:33:54,05:34:24,402,25,,0,0,
T000051,05:35:19,05:35:49,403,26,,0,0,
T000051,05:36:44,05:37:14,404,27,,0,0,
T000051,05:38:09,05:38:39,405,28,,0,0,
T000051,05:39:33,05:40:03,1540,29,,0,0,
T000051,05:40:58,05:41:28,1542,30,,0,0,
T000051,05:42:23,05:42:53,1543,31,,0,0,
T000051,05:43:48,05:44:18,1545,32,,0,0,
T000051,05:45:13,05:45:43,1544,33,,0,0,
T000051,05:46:37,05:47:07,1547,34,,0,0,
T000051,05:48:02,05:48:32,1546,35,,0,0,
T000051,05:49:27,05:49:57,1550,36,,0,0,
T000051,05:50:52,05:51:22,1548,37,,0,0,
T000051,05:52:16,05:52:46,1552,38,,0,0,
T000051,05:53:41,05:54:11,1549,39,,0,0,
T000051,05:55:06,05:55:36,1551,40,,0,0,
T000051,05:56:31,05:57:01,1554,41,,0,0,
T000051,05:57:56,05:58:26,1557,42,,0,0,
T000051,05:59:20,05:59:50,1553,43,,0,0,
T000051,06:00:45,06:01:15,1555,44,,0,0,
T000051,06:02:10,06:02:40,1558,45,,0,0,
T000051,06:03:35,06:04:05,1556,46,,0,0,
T000051,06:05:00,06:05:30,1482,47,,0,0,
T000052,05:00:00,05:00:30,1482,1,,0,0,
T000052,05:01:21,05:01:51,1478,2,,0,0,
T000052,05:02:42,05:03:12,1479,3,,0,0,
T000052,05:04:03,05:04:33,1481,4,,0,0,
T000052,05:05:25,05:05:55,1483,5,,0,0,
T000052,05:06:46,05:07:16,1486,6,,0,0,
T000052,05:08:07,05:08:37,1484,7,,0,0,
T000052,05:09:28,05:09:58,1487,8,,0,0,
T000052,05:10:50,05:11:20,1489,9,,0,0,
T000052,05:12:11,05:12:41,4459,10,,0,0,
T000052,05:13:32,05:14:02,1485,11,,0,0,
T000052,05:14:53,05:15:23,1492,12,,0,0,
T000052,05:16:15,05:16:45,1488,13,,0,0,
T000052,05:17:36,05:18:06,1494,14,,0,0,
T000052,05:18:57,05:19:27,1490,15,,0,0,
T000052,05:20:18,05:20:48,1496,16,,0,0,
T000052,05:21:40,05:22:10,1491,17,,0,0,
T000052,05:23:01,05:23:31,1498,18,,0,0,
T000052,05:24:22,05:24:52,1493,19,,0,0,
T000052,05:25:43,05:26:13,1500,20,,0,0,
T000052,05:27:05,05:27:35,493,21,,0,0,
T000052,05:28:26,05:28:56,490,22,,0,0,
T000052,05:29:47,05:30:17,492,23,,0,0,
T000052,05:31:08,05:31:38,497,24,,0,0,
T000052,05:32:30,05:33:00,1502,25,,0,0,
T000052,05:33:51,05:34:21,1504,26,,0,0,
T000052,05:35:12,05:35:42,1495,27,,0,0,
T000052,05:36:33,05:37:03,1497,28,,0,0,
T000052,05:37:55,05:38:25,1499,29,,0,0,
T000052,05:39:16,05:39:46,1506,30,,0,0,
T000052,05:40:37,05:41:07,1501,31,,0,0,
T000052,05:41:58,05:42:28,1508,32,,0,0,
T000052,05:43:20,05:43:50,8101,33,,0,0,
T000052,05:44:41,05:45:11,1505,34,,0,0,
T000052,05:46:02,05:46:32,1507,35,,0,0,
T000052,05:47:23,05:47:53,1510,36,,0,0,
T000052,05:48:45,05:49:15,1509,37,,0,0,
T000052,05:50:06,05:50:36,1512,38,,0,0,
T000052,05:51:27,05:51:57,1511,39,,0,0,
T000052,05:52:48,05:53:18,1515,40,,0,0,
T000052,05:54:10,05:54:40,1513,41,,0,0,
T000052,05:55:31,05:56:01,1517,42,,0,0,
T000052,05:56:52,05:57:22,7160,43,,0,0,
T000052,05:58:13,05:58:43,1519,44,,0,0,
T000052,05:59:35,06:00:05,1516,45,,0,0,
T000052,06:00:56,06:01:26,4551,46,,0,0,
T000052,06:02:17,06:02:47,3264,47,,0,0,
T000052,06:03:38,06:04:08,8011,48,,0,0,
T000052,06:05:00,06:05:30,1521,49,,0,0,
T000053,05:00:00,05:00:30,1403,1,,0,0,
T000053,05:01:30,05:02:00,362,2,,0,0,
T000053,05:03:01,05:03:31,363,3,,0,0,
T000053,05:04:32,05:05:02,364,4,,0,0,
T000053,05:06:02,05:06:32,365,5,,0,0,
T000053,05:07:33,05:08:03,588,6,,0,0,
T000053,05:09:04,05:09:34,589,7,,0,0,
T000053,05:10:34,05:11:04,590,8,,0,0,
T000053,05:12:05,05:12:35,592,9,,0,0,
T000053,05:13:36,05:14:06,1648,10,,0,0,
T000053,05:15:06,05:15:36,3174,11,,0,0,
T000053,05:16:37,05:17:07,2110,12,,0,0,
T000053,05:18:08,05:18:38,594,13,,0,0,
T000053,05:19:39,05:20:09,2038,14,,0,0,
T000053,05:21:09,05:21:39,2043,15,,0,0,
T000053,05:22:40,05:23:10,2047,16,,0,0,
T000053,05:24:11,05:24:41,2046,17,,0,0,
T000053,05:25:41,05:26:11,462,18,,0,0,
T000053,05:27:12,05:27:42,2729,19,,0,0,
T000053,05:28:43,05:29:13,2731,20,,0,0,
T000053,05:30:13,05:30:43,1655,21,,0,0,
T000053,05:31:44,05:32:14,1660,22,,0,0,
T000053,05:33:15,05:33:45,1657,23,,0,0,
T000053,05:34:46,05:35:16,1662,24,,0,0,
T000053,05:36:16,05:36:46,1659,25,,0,0,
T000053,05:37:47,05:38:17,1664,26,,0,0,
T000053,05:39:18,05:39:48,1661,27,,0,0,
T000053,05:40:48,05:41:18,1666,28,,0,0,
T000053,05:42:19,05:42:49,4744,29,,0,0,
T000053,05:43:50,05:44:20,2741,30,,0,0,
T000053,05:45:20,05:45:50,4726,31,,0,0,
T000053,05:46:51,05:47:21,2632,32,,0,0,
T000053,05:48:22,05:48:52,7245,33,,0,0,
T000053,05:49:53,05:50:23,7246,34,,0,0,
T000053,05:51:23,05:51:53,965,35,,0,0,
T000053,05:52:54,05:53:24,977,36,,0,0,
T000053,05:54:25,05:54:55,966,37,,0,0,
T000053,05:55:55,05:56:25,7249,38,,0,0,
T000053,05:57:26,05:57:56,7250,39,,0,0,
T000053,05:58:57,05:59:27,7251,40,,0,0,
T000053,06:00:27,06:00:57,7256,41,,0,0,
T000053,06:01:58,06:02:28,1676,42,,0,0,
T000053,06:03:29,06:03:59,6835,43,,0,0,
T000053,06:05:00,06:05:30,1615,44,,0,0,
T000054,05:00:00,05:00:30,1615,1,,0,0,
T000054,05:01:30,05:02:00,1744,2,,0,0,
T000054,05:03:01,05:03:31,1743,3,,0,0,
T000054,05:04:32,05:05:02,7255,4,,0,0,
T000054,05:06:02,05:06:32,7252,5,,0,0,
T000054,05:07:33,05:08:03,7253,6,,0,0,
T000054,05:09:04,05:09:34,7254,7,,0,0,
T000054,05:10:34,05:11:04,933,8,,0,0,
T000054,05:12:05,05:12:35,936,9,,0,0,
T000054,05:13:36,05:14:06,942,10,,0,0,
T000054,05:15:06,05:15:36,7248,11,,0,0,
T000054,05:16:37,05:17:07,2623,12,,0,0,
T000054,05:18:08,05:18:38,2758,13,,0,0,
T000054,05:19:39,05:20:09,2759,14,,0,0,
T000054,05:21:09,05:21:39,2760,15,,0,0,
T000054,05:22:40,05:23:10,1754,16,,0,0,
T000054,05:24:11,05:24:41,1755,17,,0,0,
T000054,05:25:41,05:26:11,1757,18,,0,0,
T000054,05:27:12,05:27:42,1756,19,,0,0,
T000054,05:28:43,05:29:13,1758,20,,0,0,
T000054,05:30:13,05:30:43,1759,21,,0,0,
T000054,05:31:44,05:32:14,1760,22,,0,0,
T000054,05:33:15,05:33:45,4743,23,,0,0,
T000054,05:34:46,05:35:16,1763,24,,0,0,
T000054,05:36:16,05:36:46,1764,25,,0,0,
T000054,05:37:47,05:38:17,1765,26,,0,0,
T000054,05:39:18,05:39:48,540,27,,0,0,
T000054,05:40:48,05:41:18,2101,28,,0,0,
T000054,05:42:19,05:42:49,2104,29,,0,0,
T000054,05:43:50,05:44:20,2106,30,,0,0,
T000054,05:45:20,05:45:50,2105,31,,0,0,
T000054,05:46:51,05:47:21,2039,32,,0,0,
T000054,05:48:22,05:48:52,3173,33,,0,0,
